symbol,stop_pct,target_pct,trail_pct,slippage_bps,commission,bars,first_timestamp,last_timestamp,ending_equity,return_pct,trades,wins,losses,win_rate_pct,gross_profit,gross_loss,profit_factor,max_drawdown_pct,exit_counts
ES=F,1.0,4.0,0.5,5.0,2.5,473,2026-06-17T00:00:00+00:00,2026-07-17T00:00:00+00:00,99416.619528,-0.5833804720000058,33,8,25,24.242424242424242,232.43825022253094,650.8015400084058,0.35715688413940866,0.6161879240608963,"{""sell"": 9, ""trailing_stop_sell"": 24}"
ES=F,1.0,4.0,1.0,0.0,0.0,473,2026-06-17T00:00:00+00:00,2026-07-17T00:00:00+00:00,99931.317072,-0.06868292799999676,15,6,9,40.0,263.9100821825004,332.58521348499994,0.7935111709180153,0.22358624227951646,"{""sell"": 10, ""trailing_stop_sell"": 5}"
ES=F,1.0,4.0,1.0,0.0,2.5,473,2026-06-17T00:00:00+00:00,2026-07-17T00:00:00+00:00,99856.317072,-0.1436829279999996,15,6,9,40.0,263.9100821825004,332.58521348499994,0.7935111709180153,0.28356905287601775,"{""sell"": 10, ""trailing_stop_sell"": 5}"
ES=F,1.0,4.0,1.0,5.0,0.0,473,2026-06-17T00:00:00+00:00,2026-07-17T00:00:00+00:00,99783.362732,-0.21663726800000838,15,6,9,40.0,204.61102515223564,421.2404898448516,0.48573446780388224,0.34162182114994966,"{""sell"": 10, ""trailing_stop_sell"": 5}"
ES=F,1.0,4.0,1.0,5.0,2.5,473,2026-06-17T00:00:00+00:00,2026-07-17T00:00:00+00:00,99708.362732,-0.2916372680000112,15,6,9,40.0,204.61102515223564,421.2404898448516,0.48573446780388224,0.4016105588966452,"{""sell"": 10, ""trailing_stop_sell"": 5}"
ES=F,1.0,4.0,2.0,0.0,0.0,473,2026-06-17T00:00:00+00:00,2026-07-17T00:00:00+00:00,100016.023617,0.016023616999993884,11,5,6,45.45454545454545,257.66748675,241.63813390250027,1.0663361886992866,0.2019411134731254,"{""regular_stop_sell"": 1, ""sell"": 10}"
ES=F,1.0,4.0,2.0,0.0,2.5,473,2026-06-17T00:00:00+00:00,2026-07-17T00:00:00+00:00,99961.023617,-0.03897638300000006,11,5,6,45.45454545454545,257.66748675,241.63813390250027,1.0663361886992866,0.21698519027895086,"{""regular_stop_sell"": 1, ""sell"": 10}"
ES=F,1.0,4.0,2.0,5.0,0.0,473,2026-06-17T00:00:00+00:00,2026-07-17T00:00:00+00:00,99901.108875,-0.09889112500000019,12,6,6,50.0,233.89807244387566,332.7829454740534,0.7028547454878884,0.23812765781843775,"{""regular_stop_sell"": 2, ""sell"": 10}"
ES=F,1.0,4.0,2.0,5.0,2.5,473,2026-06-17T00:00:00+00:00,2026-07-17T00:00:00+00:00,99841.108875,-0.15889112499999358,12,6,6,50.0,233.89807244387566,332.7829454740534,0.7028547454878884,0.26890822208059867,"{""regular_stop_sell"": 2, ""sell"": 10}"
ES=F,2.0,1.0,0.5,0.0,0.0,473,2026-06-17T00:00:00+00:00,2026-07-17T00:00:00+00:00,99903.431039,-0.09656896099999868,34,12,22,35.294117647058826,347.79845475250096,444.3497199025003,0.7827133430596407,0.19688489091290043,"{""sell"": 9, ""take_profit_sell"": 1, ""trailing_stop_sell"": 24}"
